"Invested In","NSE Code","BSE Code","Sector","Market Value Latest Price","Value as of <br> 31 May, 2025","% of Total Holding","Quantity","Month Change <br> in Shares","Month Change <br> in Shares %","History "
"Welspun Living Ltd","WELSPUNLIV","514162","Consumer Cyclical","977549827.31","972638000","0.34","7331807","","","/mutual-fund/holding-history/6125/1518/"
"Maharashtra Seamless Ltd","MAHSEAMLES","500265","Basic Materials","899163625.8","899229000","0.32","1300497","","","/mutual-fund/holding-history/6125/820/"
"BASF India Ltd","BASF","500042","Basic Materials","866486507.5","889191000","0.32","170585","","","/mutual-fund/holding-history/6125/166/"
"Embassy Developments Ltd","EMBDL","532832","Real Estate","919780024.74","887292000","0.31","7962774","","","/mutual-fund/holding-history/6125/580/"
"Vishnu Prakash R Punglia Ltd","VPRPL","543974","Industrials","852340538.17","876761000","0.31","5087689","","","/mutual-fund/holding-history/6125/1636180/"
"Aadhar Housing Finance Ltd","AADHARHFC","544176","Financial Services","727212446.7","728196000","0.26","1639158","-1082632","-39.78","/mutual-fund/holding-history/6125/2249184/"
"Life Insurance Corporation of India","LICI","543526","Financial Services","698751754.2","702469000","0.25","735993","","","/mutual-fund/holding-history/6125/829878/"
"Exicom Tele-Systems Ltd","EXICOM","544133","Industrials","719686198.95","676894000","0.24","3776889","","","/mutual-fund/holding-history/6125/2077200/"
"Castrol India Ltd","CASTROLIND","500870","Energy","659366832.1","670436000","0.24","3100714","","","/mutual-fund/holding-history/6125/241/"
"Capacit'e Infraprojects Ltd","CAPACITE","540710","Industrials","671116537.6","666455000","0.24","2026624","","","/mutual-fund/holding-history/6125/60599/"
"Newgen Software Technologies Ltd","NEWGEN","540900","Technology","621215054.4","622978000","0.22","503579","503579","New","/mutual-fund/holding-history/6125/73363/"
"Rishabh Instruments Ltd","RISHABH","543977","Technology","558676513","562755000","0.2","1897034","","","/mutual-fund/holding-history/6125/1650515/"
"The Orissa Minerals Development Co Ltd","ORISSAMINE","590086","Basic Materials","536954414.5","545412000","0.19","107059","","","/mutual-fund/holding-history/6125/990/"
"Oriental Hotels Ltd","ORIENTHOT","500314","Consumer Cyclical","536629122.36","517885000","0.18","3516804","","","/mutual-fund/holding-history/6125/986/"
"SMS Pharmaceuticals Ltd","SMSPHARMA","532815","Healthcare","452769460.1","472100000","0.17","1783259","276571","18.36","/mutual-fund/holding-history/6125/1259/"
"Vardhman Textiles Ltd","VTL","502986","Consumer Cyclical","409231516.4","425724000","0.15","865732","","","/mutual-fund/holding-history/6125/1504/"
"Taj GVK Hotels & Resorts Ltd","TAJGVK","532390","Consumer Cyclical","368510988","413200000","0.15","916694","","","/mutual-fund/holding-history/6125/1345/"
"Prime Securities Ltd","PRIMESECU","500337","Financial Services","430568864.32","409202000","0.15","1649942","","","/mutual-fund/holding-history/6125/1073/"
"Sanofi India Ltd","SANOFI","500674","Healthcare","391550741.5","395769000","0.14","63911","","","/mutual-fund/holding-history/6125/1182/"
